printer_id,printer_name,cartridges,parts
400000029484,Konica Minolta bizhub C360,"[""400000018811"", ""400000012767"", ""400000018810"", ""400000029489""]","[""400000021871"", ""400000016173"", ""400000030895"", ""400000024540"", ""400000030894"", ""400000030976"", ""400000011450"", ""400000032570"", ""400000031615"", ""400000030896"", ""400000013494"", ""400000032257"", ""400000030661""]"
400000032392,Konica Minolta Bizhub Press C7000P,"[""400000033201"", ""400000031458"", ""400000031400"", ""400000033198"", ""400000024116"", ""400000031401"", ""400000033199"", ""400000024115"", ""400000024050"", ""400000033200"", ""400000031399"", ""400000024114""]","[""400000030671"", ""400000033187"", ""400000030974"", ""400000031931"", ""400000033724"", ""400000033182"", ""400000031871"", ""400000033729"", ""400000031431"", ""400000031820"", ""400000030670"", ""400000033730"", ""400000031615"", ""400000033700"", ""400000033725"", ""400000033186"", ""400000030673"", ""400000033720"", ""400000033701"", ""400000033346"", ""400000033241"", ""400000031469"", ""400000031819"", ""400000031115"", ""400000033192"", ""400000030975"", ""400000033191"", ""400000033185"", ""400000033188"", ""400000032838"", ""400000030672""]"
400000033417,Konica Minolta bizhub 200,[],"[""400000030896""]"
400000028364,Canon i-SENSYS FAX-L100,"[""400000013234"", ""400000011519"", ""400000005168"", ""400000012388"", ""400000030513"", ""400000011518"", ""400000013499""]","[""400000015958"", ""400000030633"", ""400000009229"", ""400000002831"", ""400000016407""]"
400000028959,Brother DCP-1610,"[""400000030198"", ""400000028961""]","[""400000025926""]"
400000027812,HP Color LaserJet Pro M476dw,"[""400000018143"", ""400000030603"", ""400000019312"", ""400000020487"", ""400000018145""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000026157"", ""400000022933""]"
400000033270,Canon imageRUNNER ADVANCE C7270i,[],"[""400000033194""]"
400000029056,Canon iR C5180,"[""400000030599""]",[]
400000026682,Samsung ML-2570,"[""400000015225"", ""400000021697"", ""400000026133"", ""400000023563"", ""400000030438""]","[""400000011148"", ""400000030640"", ""400000025156"", ""400000021215""]"
400000029720,Samsung SL-M2626D,"[""400000029728""]",[]
400000026571,HP LaserJet Enterprise M725dn,"[""400000026572"", ""400000030221""]",[]
400000032460,Konica Minolta Bizhub PRO 950,[],"[""400000032908"", ""400000031932"", ""400000031824""]"
400000027240,Pantum M6607,"[""400000027209"", ""400000030431""]","[""400000030952"", ""400000029060"", ""400000025307""]"
400000026268,Kyocera Ecosys M3550idn,"[""400000026266"", ""400000030419""]","[""400000030648"", ""400000024174"", ""400000030652"", ""400000030647"", ""400000030650"", ""400000017716"", ""400000030649"", ""400000024601"", ""400000030651"", ""400000033383""]"
400000028875,Xerox WorkCentre 3025BI,"[""400000026728"", ""400000030472"", ""400000030473"", ""400000024055""]","[""400000016877""]"
400000026332,Kyocera KM-2020,"[""400000002721"", ""200000001990"", ""400000020385"", ""400000029971"", ""400000008839"", ""400000009942""]",[]
400000032643,Xerox WorkCentre 7855,"[""400000032575"", ""400000032555"", ""400000031939"", ""400000031937"", ""400000031938"", ""400000031936""]","[""400000031851"", ""400000032567"", ""400000032574"", ""400000033247"", ""400000031850"", ""400000032562"", ""400000031853"", ""400000033246"", ""400000033245"", ""400000031852""]"
400000028799,Canon i-SENSYS MF211,"[""400000028813"", ""400000030324""]","[""400000017602"", ""400000030314"", ""400000030017"", ""400000009850""]"
400000033265,Canon imageRUNNER ADVANCE C7065,[],"[""400000033194""]"
400000033537,Konica Minolta C25,[],[]
400000028760,HP Laserjet Pro 400 Color M451dw,"[""400000030587"", ""400000018143"", ""400000019312"", ""400000020487"", ""400000018145""]","[""400000015427"", ""400000029033"", ""400000022933""]"
400000032402,Xerox Color 560,"[""400000031935"", ""400000031439"", ""400000031444"", ""400000031440"", ""400000030953"", ""400000032351"", ""400000031441"", ""400000032348"", ""400000030954"", ""400000032346"", ""400000031442"", ""400000032345"", ""400000030955"", ""400000030956"", ""400000032347"", ""400000032975"", ""400000032974"", ""400000032352"", ""400000032349"", ""400000031437"", ""400000031443"", ""400000031572"", ""400000031571"", ""400000031570"", ""400000031569"", ""400000032350"", ""400000031438"", ""400000032977"", ""400000032976""]","[""400000031573"", ""400000032577"", ""400000031576"", ""400000031840"", ""400000033573"", ""400000031854"", ""400000032557"", ""400000032875"", ""400000031844"", ""400000032003"", ""400000033704"", ""400000032107"", ""400000031841"", ""400000031972"", ""400000031574"", ""400000031943"", ""400000031942"", ""400000031974"", ""400000032516"", ""400000031839"", ""400000031941"", ""400000031836"", ""400000031940"", ""400000032104"", ""400000032873"", ""400000032151"", ""400000032576"", ""400000031973"", ""400000031575"", ""400000032874"", ""400000032002"", ""400000031843"", ""400000031837"", ""400000032150"", ""400000032872"", ""400000032581"", ""400000032109"", ""400000031971"", ""400000031838"", ""400000031975"", ""400000032121"", ""400000031842"", ""400000032108"", ""400000032149""]"
400000033448,Konica Minolta bizhub 751,[],[]
400000026778,Samsung ML-2250,"[""400000030447"", ""400000026779""]","[""400000014982""]"
400000033748,Pantum P3300DW,"[""400000033642""]","[""400000032005""]"
400000031014,Konica Minolta bizhub 758,"[""400000031359""]","[""400000030887"", ""400000030894"", ""400000030728"", ""400000030897"", ""400000032570"", ""400000033724"", ""400000031615"", ""400000030664"", ""400000030907"", ""400000030886""]"
400000026510,Canon LaserBase MF6540PL,"[""400000030516"", ""400000027303""]","[""400000020431""]"
400000028025,Xerox Phaser 6000,"[""400000023860"", ""400000030594"", ""400000023862"", ""400000023859"", ""400000023861""]","[""400000015018"", ""400000016323"", ""400000015019"", ""400000015020"", ""400000016322"", ""400000016324"", ""400000016325""]"
400000033267,Canon imageRUNNER ADVANCE C7260,[],"[""400000033194""]"
400000033670,Canon ImagePress C660,[],"[""400000032147"", ""400000032148""]"
400000028866,Samsung ML-2164,"[""400000030446"", ""400000014788""]","[""400000016877""]"
400000030721,Konica Minolta bizhub C558,[],"[""400000021871"", ""400000031613"", ""400000031427"", ""400000033724"", ""400000032568"", ""400000030896"", ""400000031676"", ""400000032571"", ""400000030947"", ""400000030894"", ""400000031675"", ""400000031674"", ""400000031615"", ""400000030898"", ""400000032554"", ""400000032569"", ""400000032570"", ""400000032260"", ""400000031087""]"
400000033409,Konica Minolta bizhub 163v,[],"[""400000030896""]"
400000026605,HP LaserJet Pro M1210,"[""400000013848"", ""400000015579"", ""400000030518"", ""400000026129"", ""400000026130""]","[""400000012999"", ""400000009850"", ""400000030312"", ""400000030632"", ""400000017602"", ""400000022453""]"
400000033422,Konica Minolta bizhub 180,[],"[""400000030896""]"
400000026275,Kyocera Ecosys P3055DN,"[""400000024360"", ""400000024088"", ""400000030411"", ""400000024269""]","[""400000030648"", ""400000024174"", ""400000030652"", ""400000024602"", ""400000030647"", ""400000030649"", ""400000024601""]"
400000026564,HP  LaserJet 5200,"[""400000030210"", ""400000026563""]",[]
400000028809,Canon i-SENSYS MF244dw,"[""400000028813"", ""400000030324""]","[""400000017602"", ""400000030314"", ""400000030017"", ""400000009850""]"
400000026350,Kyocera TASKAlfa 255,"[""400000030489"", ""400000026346""]","[""400000030655"", ""400000030656""]"
400000029475,Oki C9650,"[""400000030562""]","[""400000021566"", ""400000021565"", ""400000018150"", ""400000021568"", ""400000021567""]"
400000026626,Canon i-SENSYS MF4450,"[""400000014981"", ""400000015579"", ""400000030514"", ""400000026499"", ""400000014786"", ""400000026129""]","[""400000012999"", ""400000014883"", ""400000009850"", ""400000033101"", ""400000030632"", ""400000017602"", ""400000030165"", ""400000030017"", ""400000030022"", ""400000030314"", ""400000030021""]"
400000029036,Canon iR C3220N,"[""400000030553""]",[]
400000028725,Canon i-SENSYS MF8360Cdn,"[""400000032752"", ""400000030570"", ""400000018143"", ""400000032754"", ""400000020487"", ""400000018145"", ""400000032753"", ""400000032755"", ""400000018144""]","[""400000015427"", ""400000030612"", ""400000022933""]"
400000029788,Kyocera FS-C8100DN,"[""400000029789""]",[]
400000028511,Canon LaserBase MF3240,"[""400000012250"", ""200000001808"", ""400000026727"", ""400000030270""]","[""400000011757"", ""400000033095"", ""400000002831"", ""400000010374""]"
400000033423,Konica Minolta bizhub 211,[],"[""400000030896""]"
400000032654,Konica Minolta Bizhub Pro 958,[],"[""400000032570"", ""400000030894"", ""400000030897"", ""400000033724""]"
400000026543,HP LaserJet 2430,"[""400000020348"", ""400000030370"", ""400000021556"", ""400000030369""]","[""400000015038"", ""400000022452""]"
400000026570,HP LaserJet Enterprise M712dn,"[""400000026572"", ""400000030221""]",[]
400000016771,HP LaserJet Pro 400 MFP M425dw,"[""400000015580"", ""400000015223"", ""400000026131"", ""400000030390"", ""400000018132"", ""400000015124"", ""400000023293""]","[""400000015958"", ""400000030313"", ""400000030165"", ""400000002831"", ""400000021214"", ""400000013502"", ""400000030314"", ""400000021558""]"
400000028919,Brother FAX-8750,"[""400000028905"", ""400000029972""]","[""400000023607""]"
400000026933,Ricoh SP 202SN,"[""400000030433"", ""400000026941""]",[]
400000032370,Konica Minolta Bizhub C300,[],"[""400000031817"", ""400000031615"", ""400000030896""]"
400000026860,Samsung SCX-4623F,"[""400000015226"", ""400000030444"", ""400000030445""]","[""400000027147"", ""400000030638"", ""400000021245""]"
400000028716,Canon i-SENSYS MF9220Cdn,"[""400000030567"", ""400000028717"", ""400000028718"", ""400000028708"", ""400000028719""]","[""400000002802"", ""400000022933""]"
400000032664,Konica Minolta Bizhub 300i,[],"[""400000021871"", ""400000032570"", ""400000030897"", ""400000031433"", ""400000030898"", ""400000032571""]"
400000026892,Samsung ML-3471,"[""400000030458"", ""400000026890""]","[""400000021215""]"
400000031004,Xerox WorkCentre 7345,"[""400000030923"", ""400000030922"", ""400000030924"", ""400000030978"", ""400000031065""]","[""400000030925""]"
400000026207,Kyocera Mita FS-1120D,"[""400000030407"", ""400000019126""]","[""400000030643"", ""400000030644"", ""400000023832"", ""400000024601"", ""400000019405""]"
400000029996,Xerox Phaser 3450B,"[""200000001638""]",[]
400000033530,Konica Minolta bizhub C651i,[],[]
400000032374,Konica Minolta AccurioPress C3070,"[""400000031353"", ""400000032292"", ""400000031352"", ""400000031354"", ""400000032291"", ""400000032293"", ""400000032294"", ""400000031351""]","[""400000033639"", ""400000032870"", ""400000033721"", ""400000031931"", ""400000033724"", ""400000033632"", ""400000033638"", ""400000031229"", ""400000031859"", ""400000033182"", ""400000031871"", ""400000031430"", ""400000033631"", ""400000033729"", ""400000033180"", ""400000032259"", ""400000031820"", ""400000030973"", ""400000031517"", ""400000031929"", ""400000033240"", ""400000033635"", ""400000033730"", ""400000033722"", ""400000033713"", ""400000033633"", ""400000031802"", ""400000033703"", ""400000031470"", ""400000031515"", ""400000033183"", ""400000033184"", ""400000031420"", ""400000031422"", ""400000033720"", ""400000033701"", ""400000033636"", ""400000031435"", ""400000031469"", ""400000031346"", ""400000033723"", ""400000031819"", ""400000031115"", ""400000031516"", ""400000033181"", ""400000032836"", ""400000031471"", ""400000031518""]"
400000026224,Kyocera Ecosys FS-1130MFP,"[""400000019121"", ""400000019122"", ""400000016955"", ""400000030520""]","[""400000024601"", ""400000030644"", ""400000030643""]"
400000028742,Canon i-SENSYS LBP7100,"[""400000025606"", ""400000016596"", ""400000016957"", ""400000025605"", ""400000016081"", ""400000025607"", ""400000025604"", ""400000016080"", ""400000030569""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000016908"", ""400000026157"", ""400000022933""]"
400000028898,Brother HL-1240,"[""400000030498"", ""400000030499"", ""400000028905"", ""400000029972""]","[""400000023607""]"
400000026154,Kyocera Mita FS-1010,"[""400000022274"", ""200000005507"", ""400000004752""]",[]
400000027206,Canon FC 108,"[""400000027202"", ""400000030159"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000028889,HP LaserJet Pro MFP M125r,"[""400000030394"", ""400000019120"", ""400000020133"", ""400000021216"", ""400000030363""]","[""400000014883"", ""400000009850"", ""400000017602"", ""400000030165"", ""400000030017""]"
400000028880,Canon iR 1024iF,"[""400000030511""]","[""400000021723"", ""400000009229""]"
400000026379,Kyocera KM-2530,"[""400000030490"", ""400000026378""]",[]
400000026197,Kyocera FS-1116MFP,"[""400000004750"", ""400000030420"", ""400000022931""]","[""400000030644""]"
400000026348,Kyocera FS-6525MFP,"[""400000030489"", ""400000026346""]","[""400000026704"", ""400000030655"", ""400000030656""]"
400000033812,Xerox AltaLink C8170,"[""400000032445"", ""400000032443"", ""400000032444"", ""400000032446""]","[""400000033704"", ""400000032448"", ""400000032450"", ""400000032449"", ""400000032447""]"
400000028843,HP LaserJet Ultra M105,"[""400000028819"", ""400000030404""]","[""400000025158""]"
400000032441,Konica Minolta Bizhub Pro C5500,[],"[""400000030671"", ""400000033187"", ""400000031931"", ""400000033724"", ""400000032978"", ""400000031871"", ""400000031823"", ""400000033189"", ""400000031431"", ""400000033729"", ""400000031820"", ""400000030670"", ""400000033730"", ""400000031803"", ""400000033700"", ""400000033186"", ""400000033725"", ""400000030673"", ""400000033701"", ""400000031521"", ""400000033346"", ""400000031819"", ""400000031934"", ""400000031115"", ""400000033192"", ""400000033185"", ""400000033191"", ""400000033188"", ""400000032838"", ""400000030672""]"
400000032678,Canon VarioPrint VP110,[],"[""400000032686"", ""400000032687"", ""400000032688""]"
400000032631,Konica Minolta AccurioPress 6136P,[],"[""400000033724"", ""400000031923"", ""400000032908"", ""400000033700"", ""400000031824""]"
400000026558,HP LaserJet M3027,"[""400000022449"", ""400000030386"", ""400000023823"", ""400000030385""]","[""400000015038"", ""400000022452""]"
400000028348,HP LaserJet 5L,"[""400000028349"", ""400000030371"", ""400000020142""]","[""400000020431"", ""400000002831"", ""400000011759"", ""400000033097""]"
400000027811,HP Laserjet Pro 400 Color M451dn,"[""400000030587"", ""400000018143"", ""400000019312"", ""400000020487"", ""400000018145""]","[""400000015427"", ""400000016907"", ""400000029033"", ""400000016908"", ""400000022933""]"
400000031315,Panasonic KX MB1520,"[""400000024842""]",[]
400000027279,Brother HL-2240R,"[""400000030507"", ""400000017385"", ""400000030505"", ""400000019681"", ""400000030278"", ""400000029061"", ""400000030508"", ""400000019642""]","[""400000027142""]"
400000033210,Konica Minolta Bizhub Pro C6500EP,[],[]
400000028980,Canon FC 226,"[""400000027202"", ""400000030159"", ""400000029970"", ""400000027203""]","[""400000023565""]"
400000028642,Canon i-SENSYS MF6680dn,"[""400000030515"", ""400000015223"", ""400000026131"", ""400000015221"", ""400000023293""]","[""400000015958"", ""400000030165"", ""400000002831"", ""400000021214"", ""400000013502""]"
400000028899,Brother HL-1250,"[""400000030499"", ""400000028905"", ""400000029972""]","[""400000023607""]"
